date_key,cell_id,voice_minutes,data_gb,sms_count
2026-05-05,C-SUR-011-002,2155.7,315.31,745
2026-05-06,C-SUR-011-002,1880.2,328.33,730
2026-05-07,C-SUR-011-002,1909.2,274.64,713
2026-05-08,C-SUR-011-002,1755.3,317.06,704
2026-05-09,C-SUR-011-002,1251.1,307.73,523
2026-05-10,C-SUR-011-002,1233.2,352.76,550
2026-05-11,C-SUR-011-002,1681.3,252.71,551
2026-05-12,C-SUR-011-002,2038.7,293.46,749
2026-05-13,C-SUR-011-002,1917.7,297.99,647
2026-05-14,C-SUR-011-002,1944.6,250.16,718
2026-05-15,C-SUR-011-002,1758.6,264.11,708
2026-05-16,C-SUR-011-002,1458.0,309.4,526
2026-05-17,C-SUR-011-002,1377.9,385.48,658
2026-05-18,C-SUR-011-002,1868.8,257.56,659
2026-05-19,C-SUR-011-002,1960.2,321.42,618
2026-05-20,C-SUR-011-002,1668.0,320.04,665
2026-05-21,C-SUR-011-002,1829.5,257.98,652
2026-05-22,C-SUR-011-002,2008.8,309.39,679
2026-05-23,C-SUR-011-002,1271.2,323.61,609
2026-05-24,C-SUR-011-002,1287.4,319.2,719
2026-05-25,C-SUR-011-002,1683.4,242.56,596
2026-05-26,C-SUR-011-002,1704.0,287.81,670
2026-05-27,C-SUR-011-002,2052.9,331.24,578
2026-05-28,C-SUR-011-002,1712.7,331.29,689
2026-05-29,C-SUR-011-002,1718.9,270.24,542
2026-05-30,C-SUR-011-002,1199.5,336.25,718
2026-05-31,C-SUR-011-002,1381.2,359.14,595
2026-05-04,C-SUR-011-003,1943.5,1105.95,1022
2026-05-05,C-SUR-011-003,2301.3,1043.64,1453
2026-05-06,C-SUR-011-003,2152.2,1187.91,1126
2026-05-07,C-SUR-011-003,2133.5,1126.06,1247
2026-05-08,C-SUR-011-003,2276.7,1045.16,1250
2026-05-09,C-SUR-011-003,1405.4,1304.75,1232
2026-05-10,C-SUR-011-003,1472.8,1183.55,1104
2026-05-11,C-SUR-011-003,1919.4,1063.64,1318
2026-05-12,C-SUR-011-003,2030.9,1122.8,1210
2026-05-13,C-SUR-011-003,2194.8,924.84,1226
2026-05-14,C-SUR-011-003,2354.7,993.92,1224
2026-05-15,C-SUR-011-003,1996.8,1041.32,1247
2026-05-16,C-SUR-011-003,1589.0,1315.61,1106
2026-05-17,C-SUR-011-003,1623.2,1277.7,1326
2026-05-18,C-SUR-011-003,2171.6,960.08,1072
2026-05-19,C-SUR-011-003,2224.7,1192.4,1107
2026-05-20,C-SUR-011-003,2257.6,900.52,1096
2026-05-21,C-SUR-011-003,2116.8,1139.19,1426
2026-05-22,C-SUR-011-003,2368.1,1187.17,1017
2026-05-23,C-SUR-011-003,1579.0,1359.57,1405
2026-05-24,C-SUR-011-003,1614.2,1388.53,1270
2026-05-25,C-SUR-011-003,2101.8,1212.39,1143
2026-05-26,C-SUR-011-003,2050.4,1048.57,1317
2026-05-27,C-SUR-011-003,1905.8,940.08,1464
2026-05-28,C-SUR-011-003,2164.4,923.67,1165
2026-05-29,C-SUR-011-003,2204.1,1157.28,1188
2026-05-30,C-SUR-011-003,1411.2,1386.22,1373
2026-05-31,C-SUR-011-003,1427.5,1252.16,1056
2026-05-04,C-SUR-012-001,2215.6,287.41,837
2026-05-05,C-SUR-012-001,2219.7,228.79,848
2026-05-06,C-SUR-012-001,1935.7,289.64,1171
2026-05-07,C-SUR-012-001,2103.2,275.6,1127
2026-05-08,C-SUR-012-001,1859.7,230.85,847
2026-05-09,C-SUR-012-001,1469.3,307.74,897
2026-05-10,C-SUR-012-001,1578.8,340.8,1123
2026-05-11,C-SUR-012-001,2313.7,286.61,785
2026-05-12,C-SUR-012-001,2274.5,219.16,906
2026-05-13,C-SUR-012-001,2201.3,263.85,1103
2026-05-14,C-SUR-012-001,1965.0,300.09,857
2026-05-15,C-SUR-012-001,1870.3,251.81,1073
2026-05-16,C-SUR-012-001,1362.1,347.98,859
2026-05-17,C-SUR-012-001,1515.3,296.41,891
2026-05-18,C-SUR-012-001,2291.1,258.91,1062
2026-05-19,C-SUR-012-001,1787.0,292.5,855
2026-05-20,C-SUR-012-001,2145.5,300.97,794
2026-05-21,C-SUR-012-001,2124.6,233.78,1049
2026-05-22,C-SUR-012-001,1793.1,227.14,1051
2026-05-23,C-SUR-012-001,1467.2,258.87,960
2026-05-24,C-SUR-012-001,1524.4,287.48,900
2026-05-25,C-SUR-012-001,1797.2,234.83,1154
2026-05-26,C-SUR-012-001,1769.0,253.62,913
2026-05-27,C-SUR-012-001,1898.3,235.6,1107
2026-05-28,C-SUR-012-001,1756.6,293.04,1016
2026-05-29,C-SUR-012-001,2310.5,298.69,839
2026-05-30,C-SUR-012-001,1440.8,320.12,1098
2026-05-31,C-SUR-012-001,1619.8,308.99,1173
2026-05-04,C-SUR-012-002,1650.3,323.32,930
2026-05-05,C-SUR-012-002,1816.2,371.85,920
2026-05-06,C-SUR-012-002,1965.3,343.83,971
2026-05-07,C-SUR-012-002,2106.1,364.56,1220
2026-05-08,C-SUR-012-002,1601.2,394.2,1083
2026-05-09,C-SUR-012-002,1386.5,399.39,1157
2026-05-10,C-SUR-012-002,1310.5,494.84,1049
2026-05-11,C-SUR-012-002,1974.3,365.65,966
2026-05-12,C-SUR-012-002,2011.1,407.53,1005
2026-05-13,C-SUR-012-002,1649.4,313.67,905
2026-05-14,C-SUR-012-002,2142.6,392.09,921
2026-05-15,C-SUR-012-002,1668.3,345.19,1246
2026-05-16,C-SUR-012-002,1157.3,444.28,902
2026-05-17,C-SUR-012-002,1362.4,468.99,1042
2026-05-18,C-SUR-012-002,1705.1,400.62,916
2026-05-19,C-SUR-012-002,1917.8,329.89,1135
2026-05-20,C-SUR-012-002,1941.2,386.72,1097
2026-05-21,C-SUR-012-002,1849.6,323.3,1092
2026-05-22,C-SUR-012-002,1617.9,342.07,1004
2026-05-23,C-SUR-012-002,1274.5,351.79,1180
2026-05-24,C-SUR-012-002,1355.7,465.09,930
2026-05-25,C-SUR-012-002,1840.6,380.39,1068
2026-05-26,C-SUR-012-002,2061.2,398.52,1258
2026-05-27,C-SUR-012-002,2049.1,359.34,885
2026-05-28,C-SUR-012-002,1627.9,350.13,884
2026-05-29,C-SUR-012-002,2131.1,347.76,1242
2026-05-30,C-SUR-012-002,1327.5,436.87,1307
2026-05-31,C-SUR-012-002,1276.0,413.85,922
2026-05-04,C-SUR-012-003,1737.5,184.75,553
2026-05-05,C-SUR-012-003,1405.4,150.34,735
2026-05-06,C-SUR-012-003,1658.2,201.16,590
2026-05-07,C-SUR-012-003,1607.8,183.72,676
2026-05-08,C-SUR-012-003,1439.6,162.06,529
2026-05-09,C-SUR-012-003,929.7,217.83,678
2026-05-10,C-SUR-012-003,986.6,176.22,720
2026-05-11,C-SUR-012-003,1426.9,167.87,712
2026-05-12,C-SUR-012-003,1417.4,203.2,544
2026-05-13,C-SUR-012-003,1361.5,174.05,676
2026-05-14,C-SUR-012-003,1509.5,189.53,646
2026-05-15,C-SUR-012-003,1350.1,205.45,654
2026-05-16,C-SUR-012-003,976.9,222.62,706
2026-05-17,C-SUR-012-003,999.2,181.39,506
2026-05-18,C-SUR-012-003,1539.5,180.31,632
2026-05-19,C-SUR-012-003,1580.4,180.36,661
2026-05-20,C-SUR-012-003,1454.0,169.97,685
2026-05-21,C-SUR-012-003,1493.1,173.28,562
2026-05-22,C-SUR-012-003,1475.3,183.67,584
2026-05-23,C-SUR-012-003,1164.7,175.06,528
2026-05-24,C-SUR-012-003,1009.8,178.18,671
2026-05-25,C-SUR-012-003,1346.5,173.2,543
2026-05-26,C-SUR-012-003,1413.6,201.92,663
2026-05-27,C-SUR-012-003,1518.1,169.33,653
2026-05-28,C-SUR-012-003,1626.7,159.2,604
2026-05-29,C-SUR-012-003,1437.6,163.34,748
2026-05-30,C-SUR-012-003,1139.1,185.72,513
2026-05-31,C-SUR-012-003,915.8,179.93,618
2026-05-04,C-MTL-018-001,1084.4,949.64,923
2026-05-05,C-MTL-018-001,1313.5,916.42,910
2026-05-06,C-MTL-018-001,1072.7,1133.38,1053
2026-05-07,C-MTL-018-001,1148.1,1157.39,839
2026-05-08,C-MTL-018-001,1070.0,1132.26,1187
2026-05-09,C-MTL-018-001,791.5,1099.39,965
2026-05-10,C-MTL-018-001,796.5,1139.31,911
2026-05-11,C-MTL-018-001,1080.8,1205.74,1007
2026-05-12,C-MTL-018-001,1133.1,913.98,1137
2026-05-13,C-MTL-018-001,1119.3,1019.65,897
2026-05-14,C-MTL-018-001,1064.6,1114.3,1148
2026-05-15,C-MTL-018-001,1217.2,1241.42,893
2026-05-16,C-MTL-018-001,761.5,1353.87,1160
2026-05-17,C-MTL-018-001,842.7,1120.41,1016
2026-05-18,C-MTL-018-001,1217.0,1070.6,882
2026-05-19,C-MTL-018-001,1298.7,1144.46,1142
2026-05-20,C-MTL-018-001,1056.6,912.14,1116
2026-05-21,C-MTL-018-001,1316.4,1116.98,1096
2026-05-22,C-MTL-018-001,1077.1,1122.36,1080
2026-05-23,C-MTL-018-001,765.8,1073.41,1157
2026-05-24,C-MTL-018-001,755.5,1438.19,812
2026-05-25,C-MTL-018-001,1143.5,1054.03,1129
2026-05-26,C-MTL-018-001,1066.6,1224.43,951
2026-05-27,C-MTL-018-001,1101.1,961.17,967
2026-05-28,C-MTL-018-001,1179.1,1201.24,1054
2026-05-29,C-MTL-018-001,1111.1,1073.21,801
2026-05-30,C-MTL-018-001,724.7,1116.86,850
2026-05-31,C-MTL-018-001,883.4,1266.94,957
2026-05-04,C-MTL-018-002,1391.3,405.84,1320
2026-05-05,C-MTL-018-002,1626.0,397.9,1434
2026-05-06,C-MTL-018-002,1542.2,352.6,1001
2026-05-07,C-MTL-018-002,1527.9,368.33,1406
2026-05-08,C-MTL-018-002,1510.6,404.91,1002
2026-05-09,C-MTL-018-002,894.9,428.72,1236
2026-05-10,C-MTL-018-002,1096.5,496.7,1262
2026-05-11,C-MTL-018-002,1701.0,397.59,1457
2026-05-12,C-MTL-018-002,1441.6,364.77,1374
2026-05-13,C-MTL-018-002,1332.7,383.32,1028
2026-05-14,C-MTL-018-002,1474.0,403.11,1123
2026-05-15,C-MTL-018-002,1403.2,342.33,1275
2026-05-16,C-MTL-018-002,922.2,454.49,1282
2026-05-17,C-MTL-018-002,928.4,467.2,1111
2026-05-18,C-MTL-018-002,1481.0,353.07,1400
2026-05-19,C-MTL-018-002,1308.0,434.57,1049
2026-05-20,C-MTL-018-002,1490.1,411.7,1218
2026-05-21,C-MTL-018-002,1311.4,421.0,1481
2026-05-22,C-MTL-018-002,1548.3,441.99,997
2026-05-23,C-MTL-018-002,1039.0,424.25,1148
2026-05-24,C-MTL-018-002,924.8,451.16,1057
2026-05-25,C-MTL-018-002,1538.0,419.2,1224
2026-05-26,C-MTL-018-002,1559.3,351.52,1287
2026-05-27,C-MTL-018-002,1336.7,373.99,1179
2026-05-28,C-MTL-018-002,1606.6,406.97,1093
2026-05-29,C-MTL-018-002,1372.3,360.32,1469
2026-05-30,C-MTL-018-002,950.7,447.91,1440
2026-05-31,C-MTL-018-002,1064.7,514.26,1285
2026-05-04,C-MTL-018-003,1305.5,1198.08,1551
2026-05-05,C-MTL-018-003,1608.1,1118.68,1072
2026-05-06,C-MTL-018-003,1430.2,1124.01,1294
2026-05-07,C-MTL-018-003,1595.2,1146.98,1416
2026-05-08,C-MTL-018-003,1451.4,1118.73,1273
2026-05-09,C-MTL-018-003,995.8,1111.05,1104
2026-05-10,C-MTL-018-003,1134.3,1199.07,1509
2026-05-11,C-MTL-018-003,1533.1,1160.14,1323
2026-05-12,C-MTL-018-003,1518.6,900.04,1353
2026-05-13,C-MTL-018-003,1501.1,952.07,1067
2026-05-14,C-MTL-018-003,1509.2,895.12,1420
2026-05-15,C-MTL-018-003,1641.9,1232.56,1342
2026-05-16,C-MTL-018-003,977.2,1258.84,1256
2026-05-17,C-MTL-018-003,996.2,1215.31,1334
2026-05-18,C-MTL-018-003,1321.4,1160.78,1176
2026-05-19,C-MTL-018-003,1383.7,890.33,1126
2026-05-20,C-MTL-018-003,1493.2,945.76,1115
2026-05-21,C-MTL-018-003,1408.3,1114.28,1249
2026-05-22,C-MTL-018-003,1278.6,1129.17,1192
2026-05-23,C-MTL-018-003,1109.2,1346.81,1518
2026-05-24,C-MTL-018-003,1182.0,1406.9,1549
2026-05-25,C-MTL-018-003,1439.1,1020.09,1288
2026-05-26,C-MTL-018-003,1258.7,1223.3,1162
2026-05-27,C-MTL-018-003,1495.5,1085.47,1112
2026-05-28,C-MTL-018-003,1309.9,1221.58,1332
2026-05-29,C-MTL-018-003,1397.0,1200.85,1525
2026-05-30,C-MTL-018-003,1006.4,1190.14,1140
2026-05-31,C-MTL-018-003,1175.5,1084.75,1118
2026-05-04,C-VAN-013-001,871.5,768.04,665
2026-05-05,C-VAN-013-001,812.1,609.75,622
2026-05-06,C-VAN-013-001,810.0,621.87,683
2026-05-07,C-VAN-013-001,915.1,614.5,803
2026-05-08,C-VAN-013-001,748.1,741.42,589
2026-05-09,C-VAN-013-001,590.2,844.29,669
2026-05-10,C-VAN-013-001,615.2,728.97,769
2026-05-11,C-VAN-013-001,786.1,648.61,661
2026-05-12,C-VAN-013-001,882.7,644.14,612
2026-05-13,C-VAN-013-001,757.6,764.63,786
2026-05-14,C-VAN-013-001,905.2,633.41,646
2026-05-15,C-VAN-013-001,749.4,797.37,696
2026-05-16,C-VAN-013-001,507.6,846.3,857
2026-05-17,C-VAN-013-001,523.7,728.28,832
2026-05-18,C-VAN-013-001,815.6,612.24,852
2026-05-19,C-VAN-013-001,837.0,695.75,693
2026-05-20,C-VAN-013-001,783.2,681.54,684
2026-05-21,C-VAN-013-001,900.4,711.57,851
2026-05-22,C-VAN-013-001,938.5,651.35,876
2026-05-23,C-VAN-013-001,610.8,748.91,728
2026-05-24,C-VAN-013-001,558.6,880.02,795
2026-05-25,C-VAN-013-001,937.0,624.19,865
2026-05-26,C-VAN-013-001,830.0,742.19,817
2026-05-27,C-VAN-013-001,811.0,629.05,609
2026-05-28,C-VAN-013-001,760.2,659.05,852
2026-05-29,C-VAN-013-001,779.4,794.61,639
2026-05-30,C-VAN-013-001,611.2,898.87,877
2026-05-31,C-VAN-013-001,649.4,757.0,643
2026-05-04,C-VAN-013-002,2285.3,355.77,913
2026-05-05,C-VAN-013-002,1995.8,284.63,873
2026-05-06,C-VAN-013-002,2242.6,274.29,795
2026-05-07,C-VAN-013-002,2067.8,369.53,710
2026-05-08,C-VAN-013-002,1900.4,269.3,720
2026-05-09,C-VAN-013-002,1605.1,425.83,968
2026-05-10,C-VAN-013-002,1438.8,313.74,1041
2026-05-11,C-VAN-013-002,2370.9,285.95,953
2026-05-12,C-VAN-013-002,2119.3,356.24,1037
2026-05-13,C-VAN-013-002,1799.9,342.68,968
2026-05-14,C-VAN-013-002,1998.6,340.01,888
2026-05-15,C-VAN-013-002,2201.3,377.55,911
2026-05-16,C-VAN-013-002,1622.8,336.74,888
2026-05-17,C-VAN-013-002,1656.6,372.25,1024
2026-05-18,C-VAN-013-002,2328.9,375.12,813
2026-05-19,C-VAN-013-002,2232.5,276.89,853
2026-05-20,C-VAN-013-002,2365.3,365.43,757
2026-05-21,C-VAN-013-002,1918.7,302.96,954
2026-05-22,C-VAN-013-002,2343.8,280.24,975
2026-05-23,C-VAN-013-002,1352.4,342.37,983
2026-05-24,C-VAN-013-002,1373.9,411.05,880
2026-05-25,C-VAN-013-002,1932.0,284.38,858
2026-05-26,C-VAN-013-002,1844.9,377.66,874
2026-05-27,C-VAN-013-002,2355.8,280.53,863
2026-05-28,C-VAN-013-002,1861.7,343.27,979
2026-05-29,C-VAN-013-002,2233.7,286.56,732
2026-05-30,C-VAN-013-002,1627.8,393.4,931
2026-05-31,C-VAN-013-002,1483.7,404.87,1008
2026-05-04,C-VAN-013-003,1872.3,253.05,1325
2026-05-05,C-VAN-013-003,1908.6,222.43,1506
2026-05-06,C-VAN-013-003,1882.0,261.31,1544
2026-05-07,C-VAN-013-003,1469.0,210.37,1582
2026-05-08,C-VAN-013-003,1688.2,215.8,1332
2026-05-09,C-VAN-013-003,1315.2,267.29,1574
2026-05-10,C-VAN-013-003,1358.5,287.05,1163
2026-05-11,C-VAN-013-003,1771.6,243.6,1489
2026-05-12,C-VAN-013-003,1705.0,261.8,1256
2026-05-13,C-VAN-013-003,1509.4,270.29,1369
2026-05-14,C-VAN-013-003,1526.4,279.61,1525
2026-05-15,C-VAN-013-003,1602.4,249.36,1268
2026-05-16,C-VAN-013-003,1047.1,312.84,1401
2026-05-17,C-VAN-013-003,1303.7,262.26,1592
2026-05-18,C-VAN-013-003,1736.3,276.51,1523
2026-05-19,C-VAN-013-003,1561.6,273.66,1306
2026-05-20,C-VAN-013-003,1475.2,231.4,1108
2026-05-21,C-VAN-013-003,1485.1,238.79,1530
2026-05-22,C-VAN-013-003,1567.7,267.8,1595
2026-05-23,C-VAN-013-003,1132.8,319.64,1205
2026-05-24,C-VAN-013-003,1201.2,320.15,1467
2026-05-25,C-VAN-013-003,1547.6,216.95,1351
2026-05-26,C-VAN-013-003,1919.9,226.8,1621
2026-05-27,C-VAN-013-003,1899.8,253.95,1457
2026-05-28,C-VAN-013-003,1705.5,267.75,1148
2026-05-29,C-VAN-013-003,1588.9,211.05,1259
2026-05-30,C-VAN-013-003,1244.4,235.57,1234
2026-05-31,C-VAN-013-003,1018.6,312.07,1137
2026-05-04,C-MTL-019-001,1452.9,345.26,495
2026-05-05,C-MTL-019-001,1407.4,284.6,508
2026-05-06,C-MTL-019-001,1509.5,278.71,638
2026-05-07,C-MTL-019-001,1362.3,361.06,654
2026-05-08,C-MTL-019-001,1704.6,302.44,673
2026-05-09,C-MTL-019-001,1102.3,352.21,649
2026-05-10,C-MTL-019-001,1138.2,434.71,648
2026-05-11,C-MTL-019-001,1501.8,314.34,604
2026-05-12,C-MTL-019-001,1633.2,295.35,518
2026-05-13,C-MTL-019-001,1433.7,356.94,552
2026-05-14,C-MTL-019-001,1428.8,324.36,521
2026-05-15,C-MTL-019-001,1534.6,279.35,492
2026-05-16,C-MTL-019-001,1197.6,368.2,563
2026-05-17,C-MTL-019-001,1117.2,344.0,532
2026-05-18,C-MTL-019-001,1708.4,338.3,592
2026-05-19,C-MTL-019-001,1702.5,285.75,624
2026-05-20,C-MTL-019-001,1704.1,367.58,562
2026-05-21,C-MTL-019-001,1690.3,328.2,480
2026-05-22,C-MTL-019-001,1769.4,274.62,507
2026-05-23,C-MTL-019-001,1245.8,395.04,535
2026-05-24,C-MTL-019-001,1083.8,321.8,656
2026-05-25,C-MTL-019-001,1802.5,302.52,570
2026-05-26,C-MTL-019-001,1576.0,326.79,635
2026-05-27,C-MTL-019-001,1690.5,353.72,597
2026-05-28,C-MTL-019-001,1718.1,304.42,640
2026-05-29,C-MTL-019-001,1538.7,329.09,513
2026-05-30,C-MTL-019-001,1140.7,345.8,553
2026-05-31,C-MTL-019-001,1004.4,353.15,610
2026-05-04,C-MTL-019-002,2261.3,341.29,534
2026-05-05,C-MTL-019-002,2244.2,292.43,505
2026-05-06,C-MTL-019-002,2132.6,388.26,535
2026-05-07,C-MTL-019-002,2170.9,317.85,552
2026-05-08,C-MTL-019-002,1721.2,380.89,577
2026-05-09,C-MTL-019-002,1414.5,322.15,652
2026-05-10,C-MTL-019-002,1525.6,441.74,503
2026-05-11,C-MTL-019-002,1822.1,376.76,681
2026-05-12,C-MTL-019-002,2045.6,307.27,540
2026-05-13,C-MTL-019-002,2017.3,385.78,478
2026-05-14,C-MTL-019-002,1936.7,290.82,473
2026-05-15,C-MTL-019-002,1769.1,362.54,523
2026-05-16,C-MTL-019-002,1336.7,325.94,579
2026-05-17,C-MTL-019-002,1576.7,374.72,610
2026-05-18,C-MTL-019-002,1771.4,284.01,586
2026-05-19,C-MTL-019-002,2113.7,310.33,538
2026-05-20,C-MTL-019-002,1830.7,367.23,587
2026-05-21,C-MTL-019-002,2051.4,311.56,624
2026-05-22,C-MTL-019-002,2246.0,328.68,635
2026-05-23,C-MTL-019-002,1313.3,373.61,482
2026-05-24,C-MTL-019-002,1438.4,436.75,676
2026-05-25,C-MTL-019-002,2054.1,309.05,466
2026-05-26,C-MTL-019-002,1852.8,362.42,598
2026-05-27,C-MTL-019-002,1990.7,362.56,477
2026-05-28,C-MTL-019-002,1798.0,341.31,661
2026-05-29,C-MTL-019-002,1847.4,337.45,625
2026-05-30,C-MTL-019-002,1341.9,339.77,470
2026-05-31,C-MTL-019-002,1197.0,338.68,611
2026-05-04,C-MTL-019-003,2047.8,211.04,996
2026-05-05,C-MTL-019-003,1692.5,175.82,1314
2026-05-06,C-MTL-019-003,2061.1,165.93,1391
2026-05-07,C-MTL-019-003,1820.2,179.95,1204
2026-05-08,C-MTL-019-003,1851.5,160.97,1399
2026-05-09,C-MTL-019-003,1429.7,222.44,1134
2026-05-10,C-MTL-019-003,1281.8,222.0,1049
2026-05-11,C-MTL-019-003,2058.4,193.28,1265
2026-05-12,C-MTL-019-003,2176.2,179.67,1399
2026-05-13,C-MTL-019-003,2074.1,163.74,1144
2026-05-14,C-MTL-019-003,1827.5,158.97,958
2026-05-15,C-MTL-019-003,2194.8,181.04,1291
2026-05-16,C-MTL-019-003,1483.9,192.61,1182
2026-05-17,C-MTL-019-003,1481.0,250.3,985
2026-05-18,C-MTL-019-003,2050.3,199.69,991
2026-05-19,C-MTL-019-003,1709.0,204.69,1121
2026-05-20,C-MTL-019-003,2184.1,172.29,1316
2026-05-21,C-MTL-019-003,1811.0,167.57,1038
2026-05-22,C-MTL-019-003,2062.5,176.21,972
2026-05-23,C-MTL-019-003,1165.8,240.81,1310
2026-05-24,C-MTL-019-003,1194.7,213.02,1014
2026-05-25,C-MTL-019-003,2114.1,193.52,1047
2026-05-26,C-MTL-019-003,2089.9,188.65,996
2026-05-27,C-MTL-019-003,1769.8,155.97,1120
2026-05-28,C-MTL-019-003,1770.8,196.0,1005
2026-05-29,C-MTL-019-003,1634.3,197.77,1266
2026-05-30,C-MTL-019-003,1346.8,191.2,1363
2026-05-31,C-MTL-019-003,1171.9,227.74,1304
2026-05-04,C-HAM-020-001,1767.0,335.23,879
2026-05-05,C-HAM-020-001,1438.7,367.85,710
2026-05-06,C-HAM-020-001,1759.4,304.47,795
2026-05-07,C-HAM-020-001,1592.1,316.02,943
2026-05-08,C-HAM-020-001,1688.7,311.43,737
2026-05-09,C-HAM-020-001,1216.7,410.75,987
2026-05-10,C-HAM-020-001,1056.9,416.21,697
2026-05-11,C-HAM-020-001,1932.2,304.12,719
2026-05-12,C-HAM-020-001,1464.7,375.47,981
2026-05-13,C-HAM-020-001,1814.6,352.35,703
2026-05-14,C-HAM-020-001,1461.5,306.72,781
2026-05-15,C-HAM-020-001,1930.5,375.16,852
2026-05-16,C-HAM-020-001,1190.5,377.27,720
2026-05-17,C-HAM-020-001,1164.4,413.46,1034
2026-05-18,C-HAM-020-001,1505.0,363.61,751
2026-05-19,C-HAM-020-001,1589.4,402.53,914
2026-05-20,C-HAM-020-001,1665.1,329.89,854
2026-05-21,C-HAM-020-001,1829.5,325.49,813
2026-05-22,C-HAM-020-001,1486.4,372.3,816
2026-05-23,C-HAM-020-001,1115.5,408.91,831
2026-05-24,C-HAM-020-001,1288.1,431.55,997
2026-05-25,C-HAM-020-001,1527.2,380.33,896
2026-05-26,C-HAM-020-001,1876.2,323.75,1020
2026-05-27,C-HAM-020-001,1879.0,402.97,811
2026-05-28,C-HAM-020-001,1595.0,313.24,884
2026-05-29,C-HAM-020-001,1638.5,390.68,736
2026-05-30,C-HAM-020-001,1279.8,372.95,751
2026-05-31,C-HAM-020-001,1224.1,382.39,709
2026-05-04,C-HAM-020-002,2308.9,353.48,967
2026-05-05,C-HAM-020-002,2211.3,341.11,1238
2026-05-06,C-HAM-020-002,2259.6,349.41,957
2026-05-07,C-HAM-020-002,1832.9,422.02,1066
2026-05-08,C-HAM-020-002,1848.5,427.33,1027
2026-05-09,C-HAM-020-002,1669.6,413.02,849
2026-05-10,C-HAM-020-002,1366.4,489.14,1241
2026-05-11,C-HAM-020-002,2094.6,382.46,1132
2026-05-12,C-HAM-020-002,2400.9,377.64,1230
2026-05-13,C-HAM-020-002,2139.3,322.53,889
2026-05-14,C-HAM-020-002,2097.3,365.86,980
2026-05-15,C-HAM-020-002,2284.7,354.69,1224
2026-05-16,C-HAM-020-002,1255.4,399.6,892
2026-05-17,C-HAM-020-002,1595.6,389.28,1090
2026-05-18,C-HAM-020-002,1986.7,368.53,982
2026-05-19,C-HAM-020-002,2000.0,339.17,1024
2026-05-20,C-HAM-020-002,1878.5,317.43,1103
2026-05-21,C-HAM-020-002,2244.8,374.13,1174
2026-05-22,C-HAM-020-002,2378.7,425.98,1229
2026-05-23,C-HAM-020-002,1563.8,488.03,1083
2026-05-24,C-HAM-020-002,1262.5,481.54,926
2026-05-25,C-HAM-020-002,2395.0,421.92,872
2026-05-26,C-HAM-020-002,1877.0,315.29,937
2026-05-27,C-HAM-020-002,2290.2,348.49,921
2026-05-28,C-HAM-020-002,1822.4,328.63,840
2026-05-29,C-HAM-020-002,2144.9,434.54,982
2026-05-30,C-HAM-020-002,1266.3,460.26,1161
2026-05-31,C-HAM-020-002,1369.6,503.83,1159
2026-05-04,C-HAM-020-003,1580.2,994.93,681
2026-05-05,C-HAM-020-003,1815.6,1071.35,602
2026-05-06,C-HAM-020-003,1756.1,998.97,687
2026-05-07,C-HAM-020-003,1774.2,1239.33,683
2026-05-08,C-HAM-020-003,1747.9,1203.93,499
2026-05-09,C-HAM-020-003,1127.1,1482.31,649
2026-05-10,C-HAM-020-003,1259.9,1476.57,476
2026-05-11,C-HAM-020-003,1734.0,1077.91,613
2026-05-12,C-HAM-020-003,1578.0,1253.89,688
2026-05-13,C-HAM-020-003,1492.7,969.55,520
2026-05-14,C-HAM-020-003,1841.8,1047.87,607
2026-05-15,C-HAM-020-003,1537.7,1288.75,492
2026-05-16,C-HAM-020-003,1373.0,1072.25,640
2026-05-17,C-HAM-020-003,1349.2,1250.95,584
2026-05-18,C-HAM-020-003,1528.0,1028.53,664
2026-05-19,C-HAM-020-003,1852.2,1148.54,483
2026-05-20,C-HAM-020-003,1575.5,1172.22,662
2026-05-21,C-HAM-020-003,1778.3,988.31,611
2026-05-22,C-HAM-020-003,1943.7,991.86,495
2026-05-23,C-HAM-020-003,1075.8,1384.51,508
2026-05-24,C-HAM-020-003,1239.6,1486.64,628
2026-05-25,C-HAM-020-003,1912.7,1134.59,556
2026-05-26,C-HAM-020-003,1828.6,1059.8,660
2026-05-27,C-HAM-020-003,1782.0,1101.08,578
2026-05-28,C-HAM-020-003,1638.6,1123.81,519
2026-05-29,C-HAM-020-003,1924.2,1008.44,519
2026-05-30,C-HAM-020-003,1227.0,1113.04,639
2026-05-31,C-HAM-020-003,1142.5,1129.27,502
2026-05-04,C-VAN-014-001,858.6,973.73,766
2026-05-05,C-VAN-014-001,919.4,1068.41,1019
2026-05-06,C-VAN-014-001,963.7,1237.57,832
2026-05-07,C-VAN-014-001,911.0,1270.84,794
2026-05-08,C-VAN-014-001,882.4,1007.57,879
2026-05-09,C-VAN-014-001,671.9,1129.25,1015
2026-05-10,C-VAN-014-001,619.1,1415.46,1079
2026-05-11,C-VAN-014-001,905.3,994.98,796
2026-05-12,C-VAN-014-001,802.9,1254.46,1018
2026-05-13,C-VAN-014-001,952.5,1057.75,1041
2026-05-14,C-VAN-014-001,794.3,978.83,1050
2026-05-15,C-VAN-014-001,994.1,1037.94,1078
2026-05-16,C-VAN-014-001,669.1,1482.05,859
2026-05-17,C-VAN-014-001,600.6,1257.25,902
2026-05-18,C-VAN-014-001,891.4,1071.97,1044
